time/date,AUD/US$,EURO/US$,POUND/US$
2002-07-25,1.8464,1.0003,0.6348
2002-07-26,1.8622,1.0119,0.6396
2002-07-29,1.8484,1.0226,0.6423
2002-07-30,1.8365,1.0122,0.6359
2002-07-31,1.8365,1.0208,0.64
2002-08-01,1.8563,1.016,0.6419
2002-08-02,1.8532,1.0119,0.6366
2002-08-05,1.8896,1.0156,0.6384
2002-08-06,1.8939,1.0373,0.6501
2002-08-07,1.8646,1.0269,0.6513
2002-08-08,1.8758,1.0359,0.6545
2002-08-09,1.8678,1.0294,0.6564
2002-08-12,1.8546,1.0227,0.6529
2002-08-13,1.8584,1.0218,0.6532
2002-08-14,1.8605,1.0135,0.6476
2002-08-15,1.8372,1.0187,0.651
2002-08-16,1.8382,1.0167,0.6505
2002-08-19,1.8443,1.023,0.6548
2002-08-20,1.8302,1.0226,0.6551
2002-08-21,1.8369,1.0208,0.6538
2002-08-22,1.8525,1.0312,0.6582
2002-08-23,1.8406,1.0282,0.6572
2002-08-26,1.8376,1.0276,0.6563
2002-08-27,1.807,1.019,0.6534
2002-08-28,1.8149,1.0183,0.6509
2002-08-29,1.8126,1.0174,0.6458
2002-08-30,1.8198,1.0198,0.6462
2002-09-03,1.8298,1.0041,0.64
2002-09-04,1.8372,1.0078,0.6393
2002-09-05,1.8454,1.009,0.6386
2002-09-06,1.8292,1.016,0.6411
2002-09-09,1.8292,1.0186,0.6416
2002-09-10,1.8288,1.0254,0.6433
2002-09-11,1.8262,1.0284,0.6455
2002-09-12,1.8123,1.0245,0.6431
2002-09-13,1.8169,1.0264,0.6416
2002-09-16,1.8225,1.0285,0.6477
2002-09-17,1.8268,1.0325,0.6518
2002-09-18,1.8232,1.0216,0.6441
2002-09-19,1.8149,1.0186,0.6433
2002-09-20,1.8302,1.0164,0.6428
2002-09-23,1.8359,1.0181,0.6421
2002-09-24,1.8365,1.0188,0.6425
2002-09-25,1.8365,1.0207,0.64
2002-09-26,1.8372,1.0251,0.6425
2002-09-27,1.8382,1.0233,0.6432
2002-09-30,1.842,1.0122,0.6369
2002-10-01,1.8443,1.0143,0.6366
2002-10-02,1.8376,1.0161,0.6388
2002-10-03,1.8298,1.0131,0.6368
2002-10-04,1.8312,1.0182,0.6373
2002-10-07,1.8192,1.0187,0.6393
2002-10-08,1.8282,1.0208,0.6423
2002-10-09,1.8232,1.0134,0.6412
2002-10-10,1.8272,1.0141,0.64
2002-10-11,1.8232,1.0148,0.6408
2002-10-15,1.8292,1.0194,0.6434
2002-10-16,1.8225,1.0179,0.6434
2002-10-17,1.8182,1.029,0.6441
2002-10-18,1.8188,1.0301,0.6468
2002-10-21,1.8083,1.0275,0.6486
2002-10-22,1.8093,1.0223,0.6467
2002-10-23,1.8096,1.0233,0.6452
2002-10-24,1.8018,1.0265,0.6461
2002-10-25,1.8034,1.0239,0.6438
2002-10-28,1.7905,1.016,0.6409
2002-10-29,1.7982,1.0151,0.6416
2002-10-30,1.809,1.0168,0.6423
2002-10-31,1.8025,1.012,0.6398
2002-11-01,1.7873,1.0029,0.6395
2002-11-04,1.7825,1.0047,0.6433
2002-11-05,1.7809,1.0006,0.64
2002-11-06,1.7809,1.0026,0.6414
2002-11-07,1.7668,0.9909,0.6331
2002-11-08,1.7674,0.9863,0.6283
2002-11-12,1.7825,0.9896,0.6298
2002-11-13,1.7864,0.994,0.6309
2002-11-14,1.7775,0.9966,0.6334
2002-11-15,1.7768,0.9919,0.6333
2002-11-18,1.7746,0.9918,0.6333
2002-11-19,1.7912,0.9894,0.6297
2002-11-20,1.7873,0.9976,0.6349
2002-11-21,1.7787,1.0016,0.6348
2002-11-22,1.7737,1.0034,0.6338
2002-11-25,1.7889,1.0063,0.6383
2002-11-26,1.7867,1.0088,0.6458
2002-11-27,1.7976,1.0106,0.6477
2002-11-29,1.7854,1.0068,0.643
2002-12-02,1.7886,1.0074,0.6429
2002-12-03,1.7892,1.0032,0.6375
2002-12-04,1.7844,1.0001,0.6377
2002-12-05,1.7813,1.0011,0.6366
2002-12-06,1.7848,0.992,0.6357
2002-12-09,1.7762,0.9913,0.6335
2002-12-10,1.7873,0.9928,0.637
2002-12-11,1.7835,0.9918,0.6352
2002-12-12,1.7696,0.9815,0.6329
2002-12-13,1.7712,0.9779,0.6291
2002-12-16,1.7668,0.9794,0.6287
2002-12-17,1.7668,0.974,0.6264
2002-12-18,1.7699,0.9752,0.625
2002-12-19,1.7699,0.9788,0.6255
2002-12-20,1.78,0.9739,0.6244
2002-12-23,1.7816,0.9788,0.6301
2002-12-24,1.7762,0.9704,0.6266
2002-12-26,1.7771,0.9654,0.6259
2002-12-27,1.7832,0.9605,0.6241
2002-12-30,1.7743,0.956,0.6233
2002-12-31,1.7778,0.9537,0.6213
2003-01-02,1.7765,0.9652,0.626
2003-01-03,1.7683,0.9599,0.6232
2003-01-06,1.7355,0.9552,0.6219
2003-01-07,1.7382,0.9598,0.6229
2003-01-08,1.7394,0.9572,0.6225
2003-01-09,1.7346,0.9554,0.6236
2003-01-10,1.7182,0.9492,0.6219
2003-01-13,1.7144,0.9492,0.6238
2003-01-14,1.7147,0.946,0.6223
2003-01-15,1.71,0.9455,0.6239
2003-01-16,1.7036,0.9462,0.6222
2003-01-17,1.6923,0.9381,0.6183
2003-01-21,1.7044,0.9366,0.6202
2003-01-22,1.7059,0.9321,0.6187
2003-01-23,1.6926,0.9288,0.616
2003-01-24,1.6886,0.9238,0.6127
2003-01-27,1.6961,0.9227,0.6116
2003-01-28,1.6987,0.9231,0.6098
2003-01-29,1.6926,0.9207,0.6076
2003-01-30,1.703,0.928,0.6067
2003-01-31,1.7065,0.9312,0.608
2003-02-03,1.7114,0.9293,0.6096
2003-02-04,1.6932,0.9195,0.6068
2003-02-05,1.6943,0.9223,0.6077
2003-02-06,1.692,0.9235,0.6115
2003-02-07,1.6941,0.9258,0.6141
2003-02-10,1.6966,0.9311,0.6144
2003-02-11,1.6969,0.9305,0.6176
2003-02-12,1.6949,0.9332,0.619
2003-02-13,1.6779,0.923,0.6169
2003-02-14,1.6889,0.926,0.6209
2003-02-18,1.6915,0.9339,0.6281
2003-02-19,1.6827,0.9308,0.6267
2003-02-20,1.6708,0.9241,0.6279
2003-02-21,1.6745,0.927,0.6304
2003-02-24,1.651,0.9274,0.6305
2003-02-25,1.6521,0.9275,0.6358
2003-02-26,1.6461,0.9262,0.6327
2003-02-27,1.6518,0.9291,0.633
2003-02-28,1.6461,0.9277,0.6354
2003-03-03,1.6297,0.9229,0.6347
2003-03-04,1.6295,0.9189,0.6321
2003-03-05,1.6231,0.9118,0.6249
2003-03-06,1.6281,0.9093,0.6231
2003-03-07,1.6295,0.9079,0.6242
2003-03-10,1.6242,0.904,0.6247
2003-03-11,1.6556,0.9068,0.6235
2003-03-12,1.6781,0.9072,0.62
2003-03-13,1.6832,0.92,0.6228
2003-03-14,1.6762,0.9324,0.6321
2003-03-17,1.6886,0.9429,0.6377
2003-03-18,1.6872,0.9413,0.64
2003-03-19,1.6912,0.9443,0.6391
2003-03-20,1.6849,0.9422,0.6382
2003-03-21,1.6935,0.9483,0.6386
2003-03-24,1.6815,0.9395,0.635
2003-03-25,1.6756,0.9369,0.6367
2003-03-26,1.6745,0.9366,0.6352
2003-03-27,1.6667,0.9339,0.6379
2003-03-28,1.6658,0.9292,0.638
2003-03-31,1.6543,0.9174,0.6333
2003-04-01,1.6543,0.9171,0.6342
2003-04-02,1.6675,0.9289,0.6386
2003-04-03,1.6678,0.9314,0.6362
2003-04-04,1.6639,0.9336,0.6411
2003-04-07,1.675,0.9415,0.6452
2003-04-08,1.6656,0.936,0.6449
2003-04-09,1.6578,0.9327,0.6426
2003-04-10,1.6499,0.9257,0.6362
2003-04-11,1.6537,0.9301,0.6364
2003-04-14,1.6581,0.9282,0.6364
2003-04-15,1.6513,0.9258,0.6367
2003-04-16,1.6353,0.9198,0.6353
2003-04-17,1.6268,0.9168,0.635
2003-04-18,1.6276,0.9189,0.6356
2003-04-21,1.6287,0.9211,0.6414
2003-04-22,1.6098,0.9119,0.6342
2003-04-23,1.62,0.9133,0.6323
2003-04-24,1.6116,0.9059,0.6261
2003-04-25,1.6255,0.9058,0.6283
2003-04-28,1.615,0.9092,0.6287
2003-04-29,1.6129,0.9083,0.6288
2003-04-30,1.5969,0.8945,0.625
2003-05-01,1.5828,0.8898,0.621
2003-05-02,1.5878,0.8929,0.6242
2003-05-05,1.5765,0.8872,0.6227
2003-05-06,1.5667,0.8807,0.6196
2003-05-07,1.5718,0.8818,0.6277
2003-05-08,1.5567,0.8731,0.6237
2003-05-09,1.5509,0.8697,0.6232
2003-05-12,1.5427,0.8653,0.6213
2003-05-13,1.5485,0.8696,0.6214
2003-05-14,1.5446,0.8697,0.6187
2003-05-15,1.5564,0.8728,0.6149
2003-05-16,1.538,0.8664,0.6157
2003-05-19,1.5244,0.8557,0.6115
2003-05-20,1.5216,0.8558,0.61
2003-05-21,1.5237,0.8542,0.6092
2003-05-22,1.5186,0.8547,0.6118
2003-05-23,1.5209,0.8485,0.6106
2003-05-27,1.5186,0.8437,0.6098
2003-05-28,1.5434,0.8516,0.6116
2003-05-29,1.5439,0.845,0.6066
2003-05-30,1.5354,0.8499,0.61
2003-06-02,1.5235,0.8515,0.6108
2003-06-03,1.5154,0.8546,0.6143
2003-06-04,1.5022,0.8541,0.6123
2003-06-05,1.4984,0.8425,0.6025
2003-06-06,1.5172,0.8551,0.6016
2003-06-09,1.5191,0.8516,0.6078
2003-06-10,1.5232,0.8557,0.6052
2003-06-11,1.5056,0.8501,0.5997
2003-06-12,1.5033,0.8498,0.5994
2003-06-13,1.499,0.8453,0.5997
2003-06-16,1.4979,0.8444,0.5947
2003-06-17,1.4888,0.8466,0.5938
2003-06-18,1.4861,0.854,0.5953
2003-06-19,1.4934,0.8563,0.5974
2003-06-20,1.4981,0.8609,0.6008
2003-06-23,1.5053,0.866,0.5994
2003-06-24,1.5101,0.8697,0.6022
2003-06-25,1.4874,0.8627,0.5957
2003-06-26,1.5035,0.875,0.601
2003-06-27,1.5026,0.8754,0.6064
2003-06-30,1.4896,0.8694,0.605
2003-07-01,1.4793,0.8636,0.6015
2003-07-02,1.4686,0.8678,0.6007
2003-07-03,1.4656,0.8693,0.5982
2003-07-07,1.4693,0.8818,0.6055
2003-07-08,1.5221,0.8877,0.6125
2003-07-09,1.5279,0.8841,0.6133
2003-07-10,1.5181,0.878,0.6125
2003-07-11,1.5135,0.8846,0.6126
2003-07-14,1.5152,0.8851,0.6158
2003-07-15,1.5342,0.8902,0.6255
2003-07-16,1.5232,0.8921,0.6269
2003-07-17,1.5344,0.8957,0.6292
2003-07-18,1.5494,0.8898,0.6302
2003-07-21,1.5342,0.8814,0.6246
2003-07-22,1.5373,0.883,0.6259
2003-07-23,1.5158,0.8708,0.6215
2003-07-24,1.5042,0.874,0.6207
2003-07-25,1.5056,0.8686,0.6174
2003-07-28,1.5063,0.8698,0.6146
2003-07-29,1.5031,0.8721,0.6163
2003-07-30,1.5326,0.8797,0.6185
2003-07-31,1.5446,0.8904,0.6215
2003-08-01,1.5295,0.8887,0.6232
2003-08-04,1.5451,0.8821,0.6219
2003-08-05,1.5466,0.8811,0.6217
2003-08-06,1.5468,0.8805,0.6219
2003-08-07,1.5361,0.878,0.6184
2003-08-08,1.5302,0.8833,0.6219
2003-08-11,1.5184,0.8811,0.6224
2003-08-12,1.5225,0.8846,0.6239
2003-08-13,1.5216,0.8836,0.6218
2003-08-14,1.5239,0.889,0.625
2003-08-15,1.5191,0.8885,0.6266
2003-08-18,1.5239,0.8978,0.6293
2003-08-19,1.5237,0.8995,0.63
2003-08-20,1.5168,0.9006,0.6281
2003-08-21,1.5302,0.9111,0.6311
2003-08-22,1.537,0.9199,0.6347
2003-08-25,1.5354,0.9181,0.6358
2003-08-26,1.5492,0.918,0.6356
2003-08-27,1.561,0.9169,0.6351
2003-08-28,1.5649,0.9178,0.6341
2003-08-29,1.5408,0.9102,0.634
2003-09-02,1.562,0.9198,0.6353
2003-09-03,1.5613,0.9221,0.6356
2003-09-04,1.5637,0.9175,0.6335
2003-09-05,1.5461,0.9031,0.6293
2003-09-08,1.538,0.899,0.6306
2003-09-09,1.5198,0.8937,0.6286
2003-09-10,1.5209,0.8933,0.629
2003-09-11,1.5163,0.894,0.6275
2003-09-12,1.5065,0.8844,0.6226
2003-09-15,1.5004,0.8846,0.6243
2003-09-16,1.511,0.8956,0.6301
2003-09-17,1.5056,0.8898,0.6233
2003-09-18,1.5017,0.8897,0.619
2003-09-19,1.4865,0.8814,0.6129
2003-09-22,1.4684,0.872,0.6071
2003-09-23,1.473,0.8705,0.6039
2003-09-24,1.4741,0.8717,0.6039
2003-09-25,1.4715,0.8708,0.6029
2003-09-26,1.4826,0.8709,0.6025
2003-09-29,1.4826,0.8637,0.6009
2003-09-30,1.4712,0.8584,0.6017
2003-10-01,1.4641,0.8541,0.6
2003-10-02,1.4607,0.8535,0.597
2003-10-03,1.4676,0.8624,0.6013
2003-10-06,1.4603,0.8543,0.5973
2003-10-07,1.4476,0.8486,0.6014
2003-10-08,1.4486,0.8471,0.6025
2003-10-09,1.4535,0.8551,0.6021
2003-10-10,1.4459,0.8466,0.6005
2003-10-14,1.4516,0.853,0.5975
2003-10-15,1.4497,0.8582,0.5989
2003-10-16,1.4468,0.8573,0.5967
2003-10-17,1.4455,0.8598,0.5981
2003-10-20,1.442,0.8568,0.5971
2003-10-21,1.4294,0.8565,0.5972
2003-10-22,1.415,0.8471,0.5905
2003-10-23,1.4288,0.8478,0.5902
2003-10-24,1.4267,0.8451,0.5892
2003-10-27,1.4209,0.8502,0.5899
2003-10-28,1.4182,0.8555,0.5898
2003-10-29,1.419,0.8567,0.5887
2003-10-30,1.4134,0.8551,0.5874
2003-10-31,1.413,0.8614,0.5898
2003-11-03,1.4314,0.8731,0.5957
2003-11-04,1.4251,0.8698,0.5952
2003-11-05,1.4085,0.8716,0.5959
2003-11-06,1.4134,0.8759,0.5991
2003-11-07,1.41,0.8692,0.5985
2003-11-10,1.3953,0.8684,0.5975
2003-11-12,1.3928,0.8586,0.5963
2003-11-13,1.3897,0.8539,0.5924
2003-11-14,1.393,0.8516,0.5938
2003-11-17,1.4075,0.8515,0.5922
2003-11-18,1.3866,0.8408,0.5883
2003-11-19,1.3833,0.8397,0.5889
2003-11-20,1.3816,0.8407,0.5874
2003-11-21,1.3837,0.8394,0.5874
2003-11-24,1.3935,0.8498,0.59
2003-11-25,1.3916,0.8485,0.5888
2003-11-26,1.3818,0.8391,0.5851
2003-11-28,1.382,0.8337,0.5808
2003-12-01,1.3765,0.8364,0.5811
2003-12-02,1.3665,0.8275,0.5783
2003-12-03,1.3591,0.8269,0.5798
2003-12-04,1.3631,0.828,0.5814
2003-12-05,1.3591,0.8226,0.579
2003-12-08,1.351,0.8185,0.5769
2003-12-09,1.3517,0.8177,0.5737
2003-12-10,1.3517,0.8187,0.5732
2003-12-11,1.3596,0.8221,0.5732
2003-12-12,1.3468,0.8141,0.5725
2003-12-15,1.3461,0.8137,0.5731
2003-12-16,1.3448,0.8112,0.5711
2003-12-17,1.3499,0.8077,0.5677
2003-12-18,1.3561,0.808,0.5658
2003-12-19,1.3578,0.8078,0.5658
2003-12-22,1.3624,0.8055,0.5671
2003-12-23,1.3585,0.8061,0.5666
2003-12-24,1.3459,0.8023,0.5634
2003-12-26,1.3486,0.8038,0.5642
2003-12-29,1.3473,0.801,0.5648
2003-12-30,1.3365,0.7987,0.5622
2003-12-31,1.3298,0.7938,0.5605
2004-01-02,1.32,0.7942,0.5586
2004-01-05,1.3017,0.7887,0.5529
2004-01-06,1.2984,0.7829,0.5481
2004-01-07,1.3012,0.7896,0.5497
2004-01-08,1.2895,0.783,0.5453
2004-01-09,1.2858,0.778,0.5414
2004-01-12,1.284,0.7811,0.5402
2004-01-13,1.2867,0.7852,0.5425
2004-01-14,1.2855,0.7858,0.5432
2004-01-15,1.2984,0.7944,0.5493
2004-01-16,1.305,0.8068,0.5557
2004-01-20,1.3002,0.7947,0.5498
2004-01-21,1.2932,0.7926,0.5466
2004-01-22,1.2835,0.7863,0.5421
2004-01-23,1.2963,0.793,0.5494
2004-01-26,1.2937,0.7967,0.5495
2004-01-27,1.2812,0.791,0.5471
2004-01-28,1.284,0.7924,0.5444
2004-01-29,1.3184,0.8072,0.5521
2004-01-30,1.3115,0.8031,0.549
2004-02-02,1.3217,0.8048,0.55
2004-02-03,1.307,0.7961,0.5441
2004-02-04,1.3116,0.7967,0.5454
2004-02-05,1.3063,0.7933,0.5441
2004-02-06,1.3023,0.7878,0.5417
2004-02-09,1.2887,0.7891,0.5382
2004-02-10,1.2798,0.7857,0.5348
2004-02-11,1.2723,0.7803,0.5305
2004-02-12,1.2679,0.7808,0.5288
2004-02-13,1.2698,0.7843,0.5311
2004-02-17,1.2533,0.7783,0.5251
2004-02-18,1.261,0.7805,0.5257
2004-02-19,1.2639,0.7883,0.5285
2004-02-20,1.292,0.796,0.5357
2004-02-23,1.2915,0.7956,0.5352
2004-02-24,1.2807,0.7879,0.5291
2004-02-25,1.295,0.7998,0.5331
2004-02-26,1.2982,0.8036,0.5374
2004-02-27,1.2958,0.8038,0.5384
2004-03-01,1.2945,0.8044,0.5353
2004-03-02,1.3141,0.8189,0.5439
2004-03-03,1.347,0.8273,0.5497
2004-03-04,1.3282,0.818,0.5479
2004-03-05,1.318,0.8064,0.5427
2004-03-08,1.324,0.8083,0.5414
2004-03-09,1.3098,0.8046,0.5436
2004-03-10,1.3358,0.8179,0.5556
2004-03-11,1.3585,0.8151,0.5553
2004-03-12,1.3652,0.8203,0.5573
2004-03-15,1.3607,0.8168,0.5558
2004-03-16,1.3493,0.815,0.5523
2004-03-17,1.3528,0.8199,0.5515
2004-03-18,1.3294,0.807,0.5446
2004-03-19,1.3378,0.8151,0.5473
2004-03-22,1.3249,0.8085,0.541
2004-03-23,1.3287,0.8123,0.5405
2004-03-24,1.3355,0.8188,0.5449
2004-03-25,1.3501,0.8217,0.5525
2004-03-26,1.3463,0.827,0.5524
2004-03-29,1.3362,0.8237,0.5506
2004-03-30,1.3278,0.8195,0.547
2004-03-31,1.3123,0.8135,0.5435
2004-04-01,1.3036,0.8092,0.5387
2004-04-02,1.3186,0.8258,0.5467
2004-04-05,1.3278,0.8328,0.5513
2004-04-06,1.3132,0.8272,0.5442
2004-04-07,1.3031,0.8216,0.5432
2004-04-08,1.3141,0.8273,0.5457
2004-04-09,1.3118,0.8263,0.5458
2004-04-12,1.3026,0.8286,0.5447
2004-04-13,1.325,0.8387,0.5507
2004-04-14,1.3626,0.8375,0.5586
2004-04-15,1.3552,0.8393,0.5623
2004-04-16,1.3412,0.8316,0.5554
2004-04-19,1.3417,0.832,0.5539
2004-04-20,1.3567,0.8396,0.5582
2004-04-21,1.3665,0.8437,0.5643
2004-04-22,1.3693,0.8431,0.5655
2004-04-23,1.3723,0.8473,0.5658
2004-04-26,1.3633,0.8438,0.56
2004-04-27,1.3633,0.8384,0.5579
2004-04-28,1.3827,0.8453,0.5643
2004-04-29,1.3893,0.8372,0.5633
2004-04-30,1.387,0.8351,0.5636
2004-05-03,1.3893,0.8377,0.5643
2004-05-04,1.3729,0.8281,0.5584
2004-05-05,1.363,0.822,0.5577
2004-05-06,1.3816,0.8271,0.5574
2004-05-07,1.4223,0.8414,0.5605
2004-05-10,1.4472,0.845,0.5642
2004-05-11,1.4382,0.8462,0.57
2004-05-12,1.4364,0.8396,0.5636
2004-05-13,1.4531,0.8474,0.5687
2004-05-14,1.4503,0.8422,0.5691
2004-05-17,1.452,0.8327,0.5651
2004-05-18,1.4565,0.8354,0.5651
2004-05-19,1.4331,0.8323,0.5609
2004-05-20,1.443,0.8385,0.5647
2004-05-21,1.4269,0.8327,0.5593
2004-05-24,1.4323,0.8349,0.5584
2004-05-25,1.4164,0.826,0.5514
2004-05-26,1.4166,0.8263,0.5512
2004-05-27,1.393,0.8147,0.5444
2004-05-28,1.401,0.8185,0.5456
2004-06-01,1.415,0.819,0.5447
2004-06-02,1.4347,0.8163,0.544
2004-06-03,1.4601,0.8193,0.5439
2004-06-04,1.4447,0.8158,0.5445
2004-06-07,1.4198,0.8117,0.5439
2004-06-08,1.4265,0.8148,0.5446
2004-06-09,1.4451,0.8267,0.5467
2004-06-10,1.432,0.8258,0.5441
2004-06-11,1.4468,0.8326,0.5502
2004-06-14,1.4529,0.8283,0.551
2004-06-15,1.4368,0.8238,0.5471
2004-06-16,1.4556,0.8329,0.5476
2004-06-17,1.462,0.8306,0.5452
2004-06-18,1.4482,0.8252,0.5444
2004-06-21,1.4482,0.8258,0.5461
2004-06-22,1.4588,0.827,0.5489
2004-06-23,1.4567,0.8271,0.5499
2004-06-24,1.4294,0.8217,0.549
2004-06-25,1.4306,0.8234,0.5489
2004-06-28,1.429,0.8201,0.5466
2004-06-29,1.4476,0.8248,0.5528
2004-06-30,1.4384,0.8211,0.5517
2004-07-01,1.4213,0.8225,0.5507
2004-07-02,1.4035,0.8125,0.5464
2004-07-06,1.399,0.8137,0.5428
2004-07-07,1.3827,0.8075,0.5385
2004-07-08,1.3848,0.8071,0.5386
2004-07-09,1.3839,0.8072,0.5389
2004-07-12,1.3736,0.8059,0.5365
2004-07-13,1.3858,0.8129,0.5394
2004-07-14,1.3841,0.8074,0.5387
2004-07-15,1.3822,0.8082,0.5392
2004-07-16,1.368,0.8041,0.5345
2004-07-19,1.3635,0.8044,0.5338
2004-07-20,1.3674,0.808,0.5389
2004-07-21,1.4023,0.8181,0.5448
2004-07-22,1.3982,0.8148,0.5414
2004-07-23,1.4081,0.8249,0.5458
2004-07-26,1.4104,0.8241,0.5437
2004-07-27,1.4273,0.8295,0.5489
2004-07-28,1.4327,0.8302,0.5488
2004-07-29,1.4298,0.8285,0.5502
2004-07-30,1.4215,0.8311,0.55
2004-08-02,1.4201,0.831,0.5473
2004-08-03,1.4192,0.8298,0.5482
2004-08-04,1.4211,0.8294,0.548
2004-08-05,1.4209,0.8299,0.5485
2004-08-06,1.399,0.8149,0.5417
2004-08-09,1.3943,0.8156,0.5434
2004-08-10,1.3976,0.8126,0.5439
2004-08-11,1.4021,0.8182,0.547
2004-08-12,1.4031,0.8181,0.5491
2004-08-13,1.3966,0.8095,0.5425
2004-08-16,1.3949,0.8108,0.5437
2004-08-17,1.399,0.8111,0.5468
2004-08-18,1.3996,0.8131,0.5487
2004-08-19,1.3803,0.8085,0.5461
2004-08-20,1.3816,0.8114,0.5491
2004-08-23,1.392,0.8199,0.5512
2004-08-24,1.4156,0.8265,0.5576
2004-08-25,1.4162,0.8271,0.5566
2004-08-26,1.4265,0.8275,0.5574
2004-08-27,1.4205,0.8316,0.558
2004-08-30,1.4284,0.8299,0.5579
2004-08-31,1.4142,0.8208,0.5546
2004-09-01,1.4207,0.8211,0.5574
2004-09-02,1.4384,0.8221,0.5582
2004-09-03,1.4493,0.8297,0.5631
2004-09-07,1.4424,0.8269,0.5639
2004-09-08,1.4347,0.8221,0.5592
2004-09-09,1.4535,0.8204,0.5601
2004-09-10,1.4351,0.8142,0.5562
2004-09-13,1.437,0.8163,0.5569
2004-09-14,1.4225,0.8151,0.5555
2004-09-15,1.4399,0.8235,0.5627
2004-09-16,1.431,0.8228,0.5584
2004-09-17,1.4345,0.8214,0.558
2004-09-20,1.4273,0.8216,0.5593
2004-09-21,1.4263,0.8154,0.5572
2004-09-22,1.4134,0.8156,0.5571
2004-09-23,1.4008,0.8131,0.5555
2004-09-24,1.4008,0.8159,0.5546
2004-09-27,1.4019,0.8125,0.5532
2004-09-28,1.3966,0.8126,0.5523
2004-09-29,1.399,0.8125,0.5565
2004-09-30,1.3805,0.8053,0.5528
2004-10-01,1.3827,0.8065,0.5563
2004-10-04,1.3875,0.8147,0.5609
2004-10-05,1.3827,0.812,0.5609
2004-10-06,1.382,0.8131,0.5621
2004-10-07,1.3761,0.8139,0.5611
2004-10-08,1.3602,0.8053,0.5576
2004-10-12,1.3689,0.8117,0.5593
2004-10-13,1.3822,0.8149,0.559
2004-10-14,1.3671,0.8069,0.5564
2004-10-15,1.3667,0.8014,0.5541
2004-10-18,1.3761,0.7987,0.5552
2004-10-19,1.3727,0.799,0.5544
2004-10-20,1.3574,0.792,0.5498
2004-10-21,1.3532,0.7923,0.5465
2004-10-22,1.3521,0.7912,0.5471
2004-10-25,1.3376,0.7823,0.5434
2004-10-26,1.3405,0.7838,0.5444
2004-10-27,1.3405,0.7859,0.5458
2004-10-28,1.3373,0.7838,0.5459
2004-10-29,1.339,0.7846,0.5451
2004-11-01,1.3405,0.7849,0.5458
2004-11-02,1.3428,0.7872,0.5439
2004-11-03,1.3264,0.782,0.5422
2004-11-04,1.3184,0.7762,0.5423
2004-11-05,1.3123,0.7729,0.5393
2004-11-08,1.3196,0.773,0.5387
2004-11-09,1.3127,0.7734,0.538
2004-11-10,1.3172,0.7737,0.5412
2004-11-12,1.3012,0.7708,0.539
2004-11-15,1.2955,0.7726,0.5411
2004-11-16,1.294,0.7705,0.5393
2004-11-17,1.2767,0.7674,0.5382
2004-11-18,1.2844,0.7703,0.5401
2004-11-19,1.2736,0.7658,0.5376
2004-11-22,1.2757,0.7664,0.5379
2004-11-23,1.2723,0.7639,0.5344
2004-11-24,1.2718,0.7598,0.5315
2004-11-26,1.2653,0.7526,0.5273
2004-11-29,1.2736,0.7527,0.5278
2004-11-30,1.2948,0.7542,0.5243
2004-12-01,1.2897,0.7514,0.5182
2004-12-02,1.2872,0.7537,0.5202
2004-12-03,1.2857,0.7468,0.5161
2004-12-06,1.2907,0.7445,0.5149
2004-12-07,1.2897,0.7442,0.5139
2004-12-08,1.3254,0.7546,0.5186
2004-12-09,1.3277,0.7534,0.5212
2004-12-10,1.3342,0.7562,0.5226
2004-12-13,1.3172,0.7514,0.5199
2004-12-14,1.3217,0.753,0.5198
2004-12-15,1.3068,0.7447,0.5142
2004-12-16,1.3222,0.7526,0.5161
2004-12-17,1.3146,0.7522,0.5157
2004-12-20,1.3082,0.7465,0.5133
2004-12-21,1.3055,0.7476,0.5191
2004-12-22,1.3062,0.7468,0.5229
2004-12-23,1.3065,0.7412,0.521
2004-12-24,1.3006,0.7388,0.5199
2004-12-27,1.2858,0.7339,0.5163
2004-12-28,1.2842,0.7342,0.5177
2004-12-29,1.2972,0.737,0.522
2004-12-30,1.2845,0.7341,0.5203
2004-12-31,1.2812,0.7387,0.5219
2005-01-03,1.2837,0.7421,0.5247
2005-01-04,1.3041,0.7522,0.531
2005-01-05,1.3024,0.7523,0.5298
2005-01-06,1.3137,0.7583,0.5333
2005-01-07,1.3193,0.7656,0.5347
2005-01-10,1.3165,0.7628,0.5333
2005-01-11,1.3086,0.7598,0.532
2005-01-12,1.3021,0.753,0.5282
2005-01-13,1.3038,0.7572,0.531
2005-01-14,1.3182,0.763,0.5349
2005-01-18,1.3196,0.7667,0.535
2005-01-19,1.3148,0.7671,0.5336
2005-01-20,1.3137,0.7717,0.5342
2005-01-21,1.2967,0.7663,0.5336
2005-01-24,1.3004,0.7668,0.5325
2005-01-25,1.3072,0.772,0.5363
2005-01-26,1.2902,0.7645,0.531
2005-01-27,1.2893,0.7673,0.5301
2005-01-28,1.2902,0.7673,0.5305
2005-01-31,1.2888,0.7663,0.5305
2005-02-01,1.2948,0.7682,0.5321
2005-02-02,1.2925,0.7683,0.5312
2005-02-03,1.2982,0.7717,0.5318
2005-02-04,1.2945,0.7736,0.5305
2005-02-07,1.2965,0.7829,0.5374
2005-02-08,1.304,0.7823,0.5385
2005-02-09,1.3014,0.7814,0.5382
2005-02-10,1.2778,0.7763,0.5345
2005-02-11,1.2734,0.7774,0.5359
2005-02-14,1.2671,0.7704,0.5286
